Range(m) 532nmResult 355nmResult
26167.5000 1.0000 1.0000
26171.2500 1.0000 1.0000
26175.0000 1.0000 1.0000
26178.7500 1.0000 1.0000
26182.5000 1.0000 1.0000
26186.2500 1.0000 1.0000
26190.0000 1.0000 1.0000
26193.7500 1.0000 1.0000
26197.5000 1.0000 1.0000
26201.2500 1.0000 1.0000
26205.0000 1.0000 1.0000
26208.7500 1.0000 1.0000
26212.5000 1.0000 1.0000
26216.2500 1.0000 1.0000
26220.0000 1.0000 1.0000
26223.7500 1.0000 1.0000
26227.5000 1.0000 1.0000
26231.2500 1.0000 1.0000
26235.0000 1.0000 1.0000
26238.7500 1.0000 1.0000
26242.5000 1.0000 1.0000
26246.2500 1.0000 1.0000
26250.0000 1.0000 1.0000
26253.7500 1.0000 1.0000
26257.5000 1.0000 1.0000
26261.2500 1.0000 1.0000
26265.0000 1.0000 1.0000
26268.7500 1.0000 1.0000
26272.5000 1.0000 1.0000
26276.2500 1.0000 1.0000
26280.0000 1.0000 1.0000
26283.7500 1.0000 1.0000
26287.5000 1.0000 1.0000
26291.2500 1.0000 1.0000
26295.0000 1.0000 1.0000
26298.7500 1.0000 1.0000
26302.5000 1.0000 1.0000
26306.2500 1.0000 1.0000
26310.0000 1.0000 1.0000
26313.7500 1.0000 1.0000
26317.5000 1.0000 1.0000
26321.2500 1.0000 1.0000
26325.0000 1.0000 1.0000
26328.7500 1.0000 1.0000
26332.5000 1.0000 1.0000
26336.2500 1.0000 1.0000
26340.0000 1.0000 1.0000
26343.7500 1.0000 1.0000
26347.5000 1.0000 1.0000
26351.2500 1.0000 1.0000
26355.0000 1.0000 1.0000
26358.7500 1.0000 1.0000
26362.5000 1.0000 1.0000
26366.2500 1.0000 1.0000
26370.0000 1.0000 1.0000
26373.7500 1.0000 1.0000
26377.5000 1.0000 1.0000
26381.2500 1.0000 1.0000
26385.0000 1.0000 1.0000
26388.7500 1.0000 1.0000
26392.5000 1.0000 1.0000
26396.2500 1.0000 1.0000
26400.0000 1.0000 1.0000
26403.7500 1.0000 1.0000
26407.5000 1.0000 1.0000
26411.2500 1.0000 1.0000
26415.0000 1.0000 1.0000
26418.7500 1.0000 1.0000
26422.5000 1.0000 1.0000
26426.2500 1.0000 1.0000
26430.0000 1.0000 1.0000
26433.7500 1.0000 1.0000
26437.5000 1.0000 1.0000
26441.2500 1.0000 1.0000
26445.0000 1.0000 1.0000
26448.7500 1.0000 1.0000
26452.5000 1.0000 1.0000
26456.2500 1.0000 1.0000
26460.0000 1.0000 1.0000
26463.7500 1.0000 1.0000
26467.5000 1.0000 1.0000
26471.2500 1.0000 1.0000
26475.0000 1.0000 1.0000
26478.7500 1.0000 1.0000
26482.5000 1.0000 1.0000
26486.2500 1.0000 1.0000
26490.0000 1.0000 1.0000
26493.7500 1.0000 1.0000
26497.5000 1.0000 1.0000
26501.2500 1.0000 1.0000
26505.0000 1.0000 1.0000
26508.7500 1.0000 1.0000
26512.5000 1.0000 1.0000
26516.2500 1.0000 1.0000
26520.0000 1.0000 1.0000
26523.7500 1.0000 1.0000
26527.5000 1.0000 1.0000
26531.2500 1.0000 1.0000
26535.0000 1.0000 1.0000
26538.7500 1.0000 1.0000
26542.5000 1.0000 1.0000
26546.2500 1.0000 1.0000
26550.0000 1.0000 1.0000
26553.7500 1.0000 1.0000
26557.5000 1.0000 1.0000
26561.2500 1.0000 1.0000
26565.0000 1.0000 1.0000
26568.7500 1.0000 1.0000
26572.5000 1.0000 1.0000
26576.2500 1.0000 1.0000
26580.0000 1.0000 1.0000
26583.7500 1.0000 1.0000
26587.5000 1.0000 1.0000
26591.2500 1.0000 1.0000
26595.0000 1.0000 1.0000
26598.7500 1.0000 1.0000
26602.5000 1.0000 1.0000
26606.2500 1.0000 1.0000
26610.0000 1.0000 1.0000
26613.7500 1.0000 1.0000
26617.5000 1.0000 1.0000
26621.2500 1.0000 1.0000
26625.0000 1.0000 1.0000
26628.7500 1.0000 1.0000
26632.5000 1.0000 1.0000
26636.2500 1.0000 1.0000
26640.0000 1.0000 1.0000
26643.7500 1.0000 1.0000
26647.5000 1.0000 1.0000
26651.2500 1.0000 1.0000
26655.0000 1.0000 1.0000
26658.7500 1.0000 1.0000
26662.5000 1.0000 1.0000
26666.2500 1.0000 1.0000
26670.0000 1.0000 1.0000
26673.7500 1.0000 1.0000
26677.5000 1.0000 1.0000
26681.2500 1.0000 1.0000
26685.0000 1.0000 1.0000
26688.7500 1.0000 1.0000
26692.5000 1.0000 1.0000
26696.2500 1.0000 1.0000
26700.0000 1.0000 1.0000
26703.7500 1.0000 1.0000
26707.5000 1.0000 1.0000
26711.2500 1.0000 1.0000
26715.0000 1.0000 1.0000
26718.7500 1.0000 1.0000
26722.5000 1.0000 1.0000
26726.2500 1.0000 1.0000
26730.0000 1.0000 1.0000
26733.7500 1.0000 1.0000
26737.5000 1.0000 1.0000
26741.2500 1.0000 1.0000
26745.0000 1.0000 1.0000
26748.7500 1.0000 1.0000
26752.5000 1.0000 1.0000
26756.2500 1.0000 1.0000
26760.0000 1.0000 1.0000
26763.7500 1.0000 1.0000
26767.5000 1.0000 1.0000
26771.2500 1.0000 1.0000
26775.0000 1.0000 1.0000
26778.7500 1.0000 1.0000
26782.5000 1.0000 1.0000
26786.2500 1.0000 1.0000
26790.0000 1.0000 1.0000
26793.7500 1.0000 1.0000
26797.5000 1.0000 1.0000
26801.2500 1.0000 1.0000
26805.0000 1.0000 1.0000
26808.7500 1.0000 1.0000
26812.5000 1.0000 1.0000
26816.2500 1.0000 1.0000
26820.0000 1.0000 1.0000
26823.7500 1.0000 1.0000
26827.5000 1.0000 1.0000
26831.2500 1.0000 1.0000
26835.0000 1.0000 1.0000
26838.7500 1.0000 1.0000
26842.5000 1.0000 1.0000
26846.2500 1.0000 1.0000
26850.0000 1.0000 1.0000
26853.7500 1.0000 1.0000
26857.5000 1.0000 1.0000
26861.2500 1.0000 1.0000
26865.0000 1.0000 1.0000
26868.7500 1.0000 1.0000
26872.5000 1.0000 1.0000
26876.2500 1.0000 1.0000
26880.0000 1.0000 1.0000
26883.7500 1.0000 1.0000
26887.5000 1.0000 1.0000
26891.2500 1.0000 1.0000
26895.0000 1.0000 1.0000
26898.7500 1.0000 1.0000
26902.5000 1.0000 1.0000
26906.2500 1.0000 1.0000
26910.0000 1.0000 1.0000
26913.7500 1.0000 1.0000
26917.5000 1.0000 1.0000
26921.2500 1.0000 1.0000
26925.0000 1.0000 1.0000
26928.7500 1.0000 1.0000
26932.5000 1.0000 1.0000
26936.2500 1.0000 1.0000
26940.0000 1.0000 1.0000
26943.7500 1.0000 1.0000
26947.5000 1.0000 1.0000
26951.2500 1.0000 1.0000
26955.0000 1.0000 1.0000
26958.7500 1.0000 1.0000
26962.5000 1.0000 1.0000
26966.2500 1.0000 1.0000
26970.0000 1.0000 1.0000
26973.7500 1.0000 1.0000
26977.5000 1.0000 1.0000
26981.2500 1.0000 1.0000
26985.0000 1.0000 1.0000
26988.7500 1.0000 1.0000
26992.5000 1.0000 1.0000
26996.2500 1.0000 1.0000
27000.0000 1.0000 1.0000
27003.7500 1.0000 1.0000
27007.5000 1.0000 1.0000
27011.2500 1.0000 1.0000
27015.0000 1.0000 1.0000
27018.7500 1.0000 1.0000
27022.5000 1.0000 1.0000
27026.2500 1.0000 1.0000
27030.0000 1.0000 1.0000
27033.7500 1.0000 1.0000
27037.5000 1.0000 1.0000
27041.2500 1.0000 1.0000
27045.0000 1.0000 1.0000
27048.7500 1.0000 1.0000
27052.5000 1.0000 1.0000
27056.2500 1.0000 1.0000
27060.0000 1.0000 1.0000
27063.7500 1.0000 1.0000
27067.5000 1.0000 1.0000
27071.2500 1.0000 1.0000
27075.0000 1.0000 1.0000
27078.7500 1.0000 1.0000
27082.5000 1.0000 1.0000
27086.2500 1.0000 1.0000
27090.0000 1.0000 1.0000
27093.7500 1.0000 1.0000
27097.5000 1.0000 1.0000
27101.2500 1.0000 1.0000
27105.0000 1.0000 1.0000
27108.7500 1.0000 1.0000
27112.5000 1.0000 1.0000
27116.2500 1.0000 1.0000
27120.0000 1.0000 1.0000
27123.7500 1.0000 1.0000
27127.5000 1.0000 1.0000
27131.2500 1.0000 1.0000
27135.0000 1.0000 1.0000
27138.7500 1.0000 1.0000
27142.5000 1.0000 1.0000
27146.2500 1.0000 1.0000
27150.0000 1.0000 1.0000
27153.7500 1.0000 1.0000
27157.5000 1.0000 1.0000
27161.2500 1.0000 1.0000
27165.0000 1.0000 1.0000
27168.7500 1.0000 1.0000
27172.5000 1.0000 1.0000
27176.2500 1.0000 1.0000
27180.0000 1.0000 1.0000
27183.7500 1.0000 1.0000
27187.5000 1.0000 1.0000
27191.2500 1.0000 1.0000
27195.0000 1.0000 1.0000
27198.7500 1.0000 1.0000
27202.5000 1.0000 1.0000
27206.2500 1.0000 1.0000
27210.0000 1.0000 1.0000
27213.7500 1.0000 1.0000
27217.5000 1.0000 1.0000
27221.2500 1.0000 1.0000
27225.0000 1.0000 1.0000
27228.7500 1.0000 1.0000
27232.5000 1.0000 1.0000
27236.2500 1.0000 1.0000
27240.0000 1.0000 1.0000
27243.7500 1.0000 1.0000
27247.5000 1.0000 1.0000
27251.2500 1.0000 1.0000
27255.0000 1.0000 1.0000
27258.7500 1.0000 1.0000
27262.5000 1.0000 1.0000
27266.2500 1.0000 1.0000
27270.0000 1.0000 1.0000
27273.7500 1.0000 1.0000
27277.5000 1.0000 1.0000
27281.2500 1.0000 1.0000
27285.0000 1.0000 1.0000
27288.7500 1.0000 1.0000
27292.5000 1.0000 1.0000
27296.2500 1.0000 1.0000
27300.0000 1.0000 1.0000
27303.7500 1.0000 1.0000
27307.5000 1.0000 1.0000
27311.2500 1.0000 1.0000
27315.0000 1.0000 1.0000
27318.7500 1.0000 1.0000
27322.5000 1.0000 1.0000
27326.2500 1.0000 1.0000
27330.0000 1.0000 1.0000
27333.7500 1.0000 1.0000
27337.5000 1.0000 1.0000
27341.2500 1.0000 1.0000
27345.0000 1.0000 1.0000
27348.7500 1.0000 1.0000
27352.5000 1.0000 1.0000
27356.2500 1.0000 1.0000
27360.0000 1.0000 1.0000
27363.7500 1.0000 1.0000
27367.5000 1.0000 1.0000
27371.2500 1.0000 1.0000
27375.0000 1.0000 1.0000
27378.7500 1.0000 1.0000
27382.5000 1.0000 1.0000
27386.2500 1.0000 1.0000
27390.0000 1.0000 1.0000
27393.7500 1.0000 1.0000
27397.5000 1.0000 1.0000
27401.2500 1.0000 1.0000
27405.0000 1.0000 1.0000
27408.7500 1.0000 1.0000
27412.5000 1.0000 1.0000
27416.2500 1.0000 1.0000
27420.0000 1.0000 1.0000
27423.7500 1.0000 1.0000
27427.5000 1.0000 1.0000
27431.2500 1.0000 1.0000
27435.0000 1.0000 1.0000
27438.7500 1.0000 1.0000
27442.5000 1.0000 1.0000
27446.2500 1.0000 1.0000
27450.0000 1.0000 1.0000
27453.7500 1.0000 1.0000
27457.5000 1.0000 1.0000
27461.2500 1.0000 1.0000
27465.0000 1.0000 1.0000
27468.7500 1.0000 1.0000
27472.5000 1.0000 1.0000
27476.2500 1.0000 1.0000
27480.0000 1.0000 1.0000
27483.7500 1.0000 1.0000
27487.5000 1.0000 1.0000
27491.2500 1.0000 1.0000
27495.0000 1.0000 1.0000
27498.7500 1.0000 1.0000
27502.5000 1.0000 1.0000
27506.2500 1.0000 1.0000
27510.0000 1.0000 1.0000
27513.7500 1.0000 1.0000
27517.5000 1.0000 1.0000
27521.2500 1.0000 1.0000
27525.0000 1.0000 1.0000
27528.7500 1.0000 1.0000
27532.5000 1.0000 1.0000
27536.2500 1.0000 1.0000
27540.0000 1.0000 1.0000
27543.7500 1.0000 1.0000
27547.5000 1.0000 1.0000
27551.2500 1.0000 1.0000
27555.0000 1.0000 1.0000
27558.7500 1.0000 1.0000
27562.5000 1.0000 1.0000
27566.2500 1.0000 1.0000
27570.0000 1.0000 1.0000
27573.7500 1.0000 1.0000
27577.5000 1.0000 1.0000
27581.2500 1.0000 1.0000
27585.0000 1.0000 1.0000
27588.7500 1.0000 1.0000
27592.5000 1.0000 1.0000
27596.2500 1.0000 1.0000
27600.0000 1.0000 1.0000
27603.7500 1.0000 1.0000
27607.5000 1.0000 1.0000
27611.2500 1.0000 1.0000
27615.0000 1.0000 1.0000
27618.7500 1.0000 1.0000
27622.5000 1.0000 1.0000
27626.2500 1.0000 1.0000
27630.0000 1.0000 1.0000
27633.7500 1.0000 1.0000
27637.5000 1.0000 1.0000
27641.2500 1.0000 1.0000
27645.0000 1.0000 1.0000
27648.7500 1.0000 1.0000
27652.5000 1.0000 1.0000
27656.2500 1.0000 1.0000
27660.0000 1.0000 1.0000
27663.7500 1.0000 1.0000
27667.5000 1.0000 1.0000
27671.2500 1.0000 1.0000
27675.0000 1.0000 1.0000
27678.7500 1.0000 1.0000
27682.5000 1.0000 1.0000
27686.2500 1.0000 1.0000
27690.0000 1.0000 1.0000
27693.7500 1.0000 1.0000
27697.5000 1.0000 1.0000
27701.2500 1.0000 1.0000
27705.0000 1.0000 1.0000
27708.7500 1.0000 1.0000
27712.5000 1.0000 1.0000
27716.2500 1.0000 1.0000
27720.0000 1.0000 1.0000
27723.7500 1.0000 1.0000
27727.5000 1.0000 1.0000
27731.2500 1.0000 1.0000
27735.0000 1.0000 1.0000
27738.7500 1.0000 1.0000
27742.5000 1.0000 1.0000
27746.2500 1.0000 1.0000
27750.0000 1.0000 1.0000
27753.7500 1.0000 1.0000
27757.5000 1.0000 1.0000
27761.2500 1.0000 1.0000
27765.0000 1.0000 1.0000
27768.7500 1.0000 1.0000
27772.5000 1.0000 1.0000
27776.2500 1.0000 1.0000
27780.0000 1.0000 1.0000
27783.7500 1.0000 1.0000
27787.5000 1.0000 1.0000
27791.2500 1.0000 1.0000
27795.0000 1.0000 1.0000
27798.7500 1.0000 1.0000
27802.5000 1.0000 1.0000
27806.2500 1.0000 1.0000
27810.0000 1.0000 1.0000
27813.7500 1.0000 1.0000
27817.5000 1.0000 1.0000
27821.2500 1.0000 1.0000
27825.0000 1.0000 1.0000
27828.7500 1.0000 1.0000
27832.5000 1.0000 1.0000
27836.2500 1.0000 1.0000
27840.0000 1.0000 1.0000
27843.7500 1.0000 1.0000
27847.5000 1.0000 1.0000
27851.2500 1.0000 1.0000
27855.0000 1.0000 1.0000
27858.7500 1.0000 1.0000
27862.5000 1.0000 1.0000
27866.2500 1.0000 1.0000
27870.0000 1.0000 1.0000
27873.7500 1.0000 1.0000
27877.5000 1.0000 1.0000
27881.2500 1.0000 1.0000
27885.0000 1.0000 1.0000
27888.7500 1.0000 1.0000
27892.5000 1.0000 1.0000
27896.2500 1.0000 1.0000
27900.0000 1.0000 1.0000
27903.7500 1.0000 1.0000
27907.5000 1.0000 1.0000
27911.2500 1.0000 1.0000
27915.0000 1.0000 1.0000
27918.7500 1.0000 1.0000
27922.5000 1.0000 1.0000
27926.2500 1.0000 1.0000
27930.0000 1.0000 1.0000
27933.7500 1.0000 1.0000
27937.5000 1.0000 1.0000
27941.2500 1.0000 1.0000
27945.0000 1.0000 1.0000
27948.7500 1.0000 1.0000
27952.5000 1.0000 1.0000
27956.2500 1.0000 1.0000
27960.0000 1.0000 1.0000
27963.7500 1.0000 1.0000
27967.5000 1.0000 1.0000
27971.2500 1.0000 1.0000
27975.0000 1.0000 1.0000
27978.7500 1.0000 1.0000
27982.5000 1.0000 1.0000
27986.2500 1.0000 1.0000
27990.0000 1.0000 1.0000
27993.7500 1.0000 1.0000
27997.5000 1.0000 1.0000
28001.2500 1.0000 1.0000
28005.0000 1.0000 1.0000
28008.7500 1.0000 1.0000
28012.5000 1.0000 1.0000
28016.2500 1.0000 1.0000
28020.0000 1.0000 1.0000
28023.7500 1.0000 1.0000
28027.5000 1.0000 1.0000
28031.2500 1.0000 1.0000
28035.0000 1.0000 1.0000
28038.7500 1.0000 1.0000
28042.5000 1.0000 1.0000
28046.2500 1.0000 1.0000
28050.0000 1.0000 1.0000
28053.7500 1.0000 1.0000
28057.5000 1.0000 1.0000
28061.2500 1.0000 1.0000
28065.0000 1.0000 1.0000
28068.7500 1.0000 1.0000
28072.5000 1.0000 1.0000
28076.2500 1.0000 1.0000
28080.0000 1.0000 1.0000
28083.7500 1.0000 1.0000
28087.5000 1.0000 1.0000
28091.2500 1.0000 1.0000
28095.0000 1.0000 1.0000
28098.7500 1.0000 1.0000
28102.5000 1.0000 1.0000
28106.2500 1.0000 1.0000
28110.0000 1.0000 1.0000
28113.7500 1.0000 1.0000
28117.5000 1.0000 1.0000
28121.2500 1.0000 1.0000
28125.0000 1.0000 1.0000
28128.7500 1.0000 1.0000
28132.5000 1.0000 1.0000
28136.2500 1.0000 1.0000
28140.0000 1.0000 1.0000
28143.7500 1.0000 1.0000
28147.5000 1.0000 1.0000
28151.2500 1.0000 1.0000
28155.0000 1.0000 1.0000
28158.7500 1.0000 1.0000
28162.5000 1.0000 1.0000
28166.2500 1.0000 1.0000
28170.0000 1.0000 1.0000
28173.7500 1.0000 1.0000
28177.5000 1.0000 1.0000
28181.2500 1.0000 1.0000
28185.0000 1.0000 1.0000
28188.7500 1.0000 1.0000
28192.5000 1.0000 1.0000
28196.2500 1.0000 1.0000
28200.0000 1.0000 1.0000
28203.7500 1.0000 1.0000
28207.5000 1.0000 1.0000
28211.2500 1.0000 1.0000
28215.0000 1.0000 1.0000
28218.7500 1.0000 1.0000
28222.5000 1.0000 1.0000
28226.2500 1.0000 1.0000
28230.0000 1.0000 1.0000
28233.7500 1.0000 1.0000
28237.5000 1.0000 1.0000
28241.2500 1.0000 1.0000
28245.0000 1.0000 1.0000
28248.7500 1.0000 1.0000
28252.5000 1.0000 1.0000
28256.2500 1.0000 1.0000
28260.0000 1.0000 1.0000
28263.7500 1.0000 1.0000
28267.5000 1.0000 1.0000
28271.2500 1.0000 1.0000
28275.0000 1.0000 1.0000
28278.7500 1.0000 1.0000
28282.5000 1.0000 1.0000
28286.2500 1.0000 1.0000
28290.0000 1.0000 1.0000
28293.7500 1.0000 1.0000
28297.5000 1.0000 1.0000
28301.2500 1.0000 1.0000
28305.0000 1.0000 1.0000
28308.7500 1.0000 1.0000
28312.5000 1.0000 1.0000
28316.2500 1.0000 1.0000
28320.0000 1.0000 1.0000
28323.7500 1.0000 1.0000
28327.5000 1.0000 1.0000
28331.2500 1.0000 1.0000
28335.0000 1.0000 1.0000
28338.7500 1.0000 1.0000
28342.5000 1.0000 1.0000
28346.2500 1.0000 1.0000
28350.0000 1.0000 1.0000
28353.7500 1.0000 1.0000
28357.5000 1.0000 1.0000
28361.2500 1.0000 1.0000
28365.0000 1.0000 1.0000
28368.7500 1.0000 1.0000
28372.5000 1.0000 1.0000
28376.2500 1.0000 1.0000
28380.0000 1.0000 1.0000
28383.7500 1.0000 1.0000
28387.5000 1.0000 1.0000
28391.2500 1.0000 1.0000
28395.0000 1.0000 1.0000
28398.7500 1.0000 1.0000
28402.5000 1.0000 1.0000
28406.2500 1.0000 1.0000
28410.0000 1.0000 1.0000
28413.7500 1.0000 1.0000
28417.5000 1.0000 1.0000
28421.2500 1.0000 1.0000
28425.0000 1.0000 1.0000
28428.7500 1.0000 1.0000
28432.5000 1.0000 1.0000
28436.2500 1.0000 1.0000
28440.0000 1.0000 1.0000
28443.7500 1.0000 1.0000
28447.5000 1.0000 1.0000
28451.2500 1.0000 1.0000
28455.0000 1.0000 1.0000
28458.7500 1.0000 1.0000
28462.5000 1.0000 1.0000
28466.2500 1.0000 1.0000
28470.0000 1.0000 1.0000
28473.7500 1.0000 1.0000
28477.5000 1.0000 1.0000
28481.2500 1.0000 1.0000
28485.0000 1.0000 1.0000
28488.7500 1.0000 1.0000
28492.5000 1.0000 1.0000
28496.2500 1.0000 1.0000
28500.0000 1.0000 1.0000
28503.7500 1.0000 1.0000
28507.5000 1.0000 1.0000
28511.2500 1.0000 1.0000
28515.0000 1.0000 1.0000
28518.7500 1.0000 1.0000
28522.5000 1.0000 1.0000
28526.2500 1.0000 1.0000
28530.0000 1.0000 1.0000
28533.7500 1.0000 1.0000
28537.5000 1.0000 1.0000
28541.2500 1.0000 1.0000
28545.0000 1.0000 1.0000
28548.7500 1.0000 1.0000
28552.5000 1.0000 1.0000
28556.2500 1.0000 1.0000
28560.0000 1.0000 1.0000
28563.7500 1.0000 1.0000
28567.5000 1.0000 1.0000
28571.2500 1.0000 1.0000
28575.0000 1.0000 1.0000
28578.7500 1.0000 1.0000
28582.5000 1.0000 1.0000
28586.2500 1.0000 1.0000
28590.0000 1.0000 1.0000
28593.7500 1.0000 1.0000
28597.5000 1.0000 1.0000
28601.2500 1.0000 1.0000
28605.0000 1.0000 1.0000
28608.7500 1.0000 1.0000
28612.5000 1.0000 1.0000
28616.2500 1.0000 1.0000
28620.0000 1.0000 1.0000
28623.7500 1.0000 1.0000
28627.5000 1.0000 1.0000
28631.2500 1.0000 1.0000
28635.0000 1.0000 1.0000
28638.7500 1.0000 1.0000
28642.5000 1.0000 1.0000
28646.2500 1.0000 1.0000
28650.0000 1.0000 1.0000
28653.7500 1.0000 1.0000
28657.5000 1.0000 1.0000
28661.2500 1.0000 1.0000
28665.0000 1.0000 1.0000
28668.7500 1.0000 1.0000
28672.5000 1.0000 1.0000
28676.2500 1.0000 1.0000
28680.0000 1.0000 1.0000
28683.7500 1.0000 1.0000
28687.5000 1.0000 1.0000
28691.2500 1.0000 1.0000
28695.0000 1.0000 1.0000
28698.7500 1.0000 1.0000
28702.5000 1.0000 1.0000
28706.2500 1.0000 1.0000
28710.0000 1.0000 1.0000
28713.7500 1.0000 1.0000
28717.5000 1.0000 1.0000
28721.2500 1.0000 1.0000
28725.0000 1.0000 1.0000
28728.7500 1.0000 1.0000
28732.5000 1.0000 1.0000
28736.2500 1.0000 1.0000
28740.0000 1.0000 1.0000
28743.7500 1.0000 1.0000
28747.5000 1.0000 1.0000
28751.2500 1.0000 1.0000
28755.0000 1.0000 1.0000
28758.7500 1.0000 1.0000
28762.5000 1.0000 1.0000
28766.2500 1.0000 1.0000
28770.0000 1.0000 1.0000
28773.7500 1.0000 1.0000
28777.5000 1.0000 1.0000
28781.2500 1.0000 1.0000
28785.0000 1.0000 1.0000
28788.7500 1.0000 1.0000
28792.5000 1.0000 1.0000
28796.2500 1.0000 1.0000
28800.0000 1.0000 1.0000
28803.7500 1.0000 1.0000
28807.5000 1.0000 1.0000
28811.2500 1.0000 1.0000
28815.0000 1.0000 1.0000
28818.7500 1.0000 1.0000
28822.5000 1.0000 1.0000
28826.2500 1.0000 1.0000
28830.0000 1.0000 1.0000
28833.7500 1.0000 1.0000
28837.5000 1.0000 1.0000
28841.2500 1.0000 1.0000
28845.0000 1.0000 1.0000
28848.7500 1.0000 1.0000
28852.5000 1.0000 1.0000
28856.2500 1.0000 1.0000
28860.0000 1.0000 1.0000
28863.7500 1.0000 1.0000
28867.5000 1.0000 1.0000
28871.2500 1.0000 1.0000
28875.0000 1.0000 1.0000
28878.7500 1.0000 1.0000
28882.5000 1.0000 1.0000
28886.2500 1.0000 1.0000
28890.0000 1.0000 1.0000
28893.7500 1.0000 1.0000
28897.5000 1.0000 1.0000
28901.2500 1.0000 1.0000
28905.0000 1.0000 1.0000
28908.7500 1.0000 1.0000
28912.5000 1.0000 1.0000
28916.2500 1.0000 1.0000
28920.0000 1.0000 1.0000
28923.7500 1.0000 1.0000
28927.5000 1.0000 1.0000
28931.2500 1.0000 1.0000
28935.0000 1.0000 1.0000
28938.7500 1.0000 1.0000
28942.5000 1.0000 1.0000
28946.2500 1.0000 1.0000
28950.0000 1.0000 1.0000
28953.7500 1.0000 1.0000
28957.5000 1.0000 1.0000
28961.2500 1.0000 1.0000
28965.0000 1.0000 1.0000
28968.7500 1.0000 1.0000
28972.5000 1.0000 1.0000
28976.2500 1.0000 1.0000
28980.0000 1.0000 1.0000
28983.7500 1.0000 1.0000
28987.5000 1.0000 1.0000
28991.2500 1.0000 1.0000
28995.0000 1.0000 1.0000
28998.7500 1.0000 1.0000
29002.5000 1.0000 1.0000
29006.2500 1.0000 1.0000
29010.0000 1.0000 1.0000
29013.7500 1.0000 1.0000
29017.5000 1.0000 1.0000
29021.2500 1.0000 1.0000
29025.0000 1.0000 1.0000
29028.7500 1.0000 1.0000
29032.5000 1.0000 1.0000
29036.2500 1.0000 1.0000
29040.0000 1.0000 1.0000
29043.7500 1.0000 1.0000
29047.5000 1.0000 1.0000
29051.2500 1.0000 1.0000
29055.0000 1.0000 1.0000
29058.7500 1.0000 1.0000
29062.5000 1.0000 1.0000
29066.2500 1.0000 1.0000
29070.0000 1.0000 1.0000
29073.7500 1.0000 1.0000
29077.5000 1.0000 1.0000
29081.2500 1.0000 1.0000
29085.0000 1.0000 1.0000
29088.7500 1.0000 1.0000
29092.5000 1.0000 1.0000
29096.2500 1.0000 1.0000
29100.0000 1.0000 1.0000
29103.7500 1.0000 1.0000
29107.5000 1.0000 1.0000
29111.2500 1.0000 1.0000
29115.0000 1.0000 1.0000
29118.7500 1.0000 1.0000
29122.5000 1.0000 1.0000
29126.2500 1.0000 1.0000
29130.0000 1.0000 1.0000
29133.7500 1.0000 1.0000
29137.5000 1.0000 1.0000
29141.2500 1.0000 1.0000
29145.0000 1.0000 1.0000
29148.7500 1.0000 1.0000
29152.5000 1.0000 1.0000
29156.2500 1.0000 1.0000
29160.0000 1.0000 1.0000
29163.7500 1.0000 1.0000
29167.5000 1.0000 1.0000
29171.2500 1.0000 1.0000
29175.0000 1.0000 1.0000
29178.7500 1.0000 1.0000
29182.5000 1.0000 1.0000
29186.2500 1.0000 1.0000
29190.0000 1.0000 1.0000
29193.7500 1.0000 1.0000
29197.5000 1.0000 1.0000
29201.2500 1.0000 1.0000
29205.0000 1.0000 1.0000
29208.7500 1.0000 1.0000
29212.5000 1.0000 1.0000
29216.2500 1.0000 1.0000
29220.0000 1.0000 1.0000
29223.7500 1.0000 1.0000
29227.5000 1.0000 1.0000
29231.2500 1.0000 1.0000
29235.0000 1.0000 1.0000
29238.7500 1.0000 1.0000
29242.5000 1.0000 1.0000
29246.2500 1.0000 1.0000
29250.0000 1.0000 1.0000
29253.7500 1.0000 1.0000
29257.5000 1.0000 1.0000
29261.2500 1.0000 1.0000
29265.0000 1.0000 1.0000
29268.7500 1.0000 1.0000
29272.5000 1.0000 1.0000
29276.2500 1.0000 1.0000
29280.0000 1.0000 1.0000
29283.7500 1.0000 1.0000
29287.5000 1.0000 1.0000
29291.2500 1.0000 1.0000
29295.0000 1.0000 1.0000
29298.7500 1.0000 1.0000
29302.5000 1.0000 1.0000
29306.2500 1.0000 1.0000
29310.0000 1.0000 1.0000
29313.7500 1.0000 1.0000
29317.5000 1.0000 1.0000
29321.2500 1.0000 1.0000
29325.0000 1.0000 1.0000
29328.7500 1.0000 1.0000
29332.5000 1.0000 1.0000
29336.2500 1.0000 1.0000
29340.0000 1.0000 1.0000
29343.7500 1.0000 1.0000
29347.5000 1.0000 1.0000
29351.2500 1.0000 1.0000
29355.0000 1.0000 1.0000
29358.7500 1.0000 1.0000
29362.5000 1.0000 1.0000
29366.2500 1.0000 1.0000
29370.0000 1.0000 1.0000
29373.7500 1.0000 1.0000
29377.5000 1.0000 1.0000
29381.2500 1.0000 1.0000
29385.0000 1.0000 1.0000
29388.7500 1.0000 1.0000
29392.5000 1.0000 1.0000
29396.2500 1.0000 1.0000
29400.0000 1.0000 1.0000
29403.7500 1.0000 1.0000
29407.5000 1.0000 1.0000
29411.2500 1.0000 1.0000
29415.0000 1.0000 1.0000
29418.7500 1.0000 1.0000
29422.5000 1.0000 1.0000
29426.2500 1.0000 1.0000
29430.0000 1.0000 1.0000
29433.7500 1.0000 1.0000
29437.5000 1.0000 1.0000
